posted,item_id,recommend,review
2014-11-13,107410,True,im not addicted
2016-06-18,4000,True,5yearolds/10
2015-09-21,10500,True,"I played a mathara confederacy (spelling) and defeated the mughals, i then proceeded to take the middle east and go north through the caucaus, defeating russia with sweden. I gave sweden sri lanka earlier but then i realized i needed that to win so i broke our alliance and took it back, me and sweden are now worst enemies and im taking the balkans with my army of european-indian soldiers. 10/10 would ♥♥♥♥ sweden again"
2015-09-06,72850,True,pretty gut
2013-03-28,57740,True,its a bit hard at first
2016-04-29,315430,False,"Bought this for me and my friend on sale, thought there was co op, there isnt its only splitscreen."
2016-03-05,377160,True,not as good as fallout: new vegas but still a good game in its own right.
2015-12-08,222750,True,"I have a friend i play this with but multiplayer is pretty boring alone, the community is dead."
2015-11-02,236850,False,DLC/10
2015-03-10,203770,True,not bad
