posted,item_id,recommend,review
2013-09-04,105600,True,"This game made me ejaculate so violently and explosively that i blacked out, waking up two weeks later with my house being robbed and my body being stripped completely bare. The only thing the robbers didnt take was my laptop, so i dragged my crusty naked body over to my desk and started playing Terraria again."
2016-05-19,413150,True,10/10 mint game
2015-01-02,241930,True,Top game for top kids
2015-01-02,213670,True,"♥♥♥♥ing mint game, if you're just a fan of the show or if you like rpg's South Park TSOT is the game for you. Funny, fun, satisfying and an all around satisfying experience."
2014-12-02,200510,True,♥♥♥♥ing mint
2014-07-25,211820,True,"Good game, shows promise and I think it'll be a lot better when the full game is done"
2015-01-02,202170,True,"Good game jesus christ. The perfect blend of shooting and fighting mixed with a good story, great driving and combos with fun side quests. This game if deffinetely worth picking up for everyone on steam"
2014-10-07,206190,True,"Mint game, funny and fun. It's deffinetely worth the price"
2014-07-25,49520,True,"Great game, even more fun with friends"
2014-07-25,730,True,"Perfect blend of skill, tactics, action and teamwork. Yes this game is hard at first, you will need to put a lot of time into it to truely learn the mechanics and spray patterns. But once you get good and your game sense starts to build, there is no game quite like csgo."
