posted,item_id,recommend,review
2014-11-26,440,True,WTF? Used To Be 19.99$ USD. Whatever Anyways Very Great Game Unfortunatley The Models For any class are errorsProbaly Is My GMOD Anways 100% Reccomend For People Who Like to go through an Awesome Life In 1 Awesome Game Valve If You Make Team Fortress 3 Make it like this Please!!!!!!!!!!!!!! ;( ;( ;(!!!!!!!!!!!!111111!!1!1!1111 !!!!!!!!!!111 Really Am Looking Forward To See TF3 In 2015.
2014-12-29,730,True,100% Better Than COD Ghosts I mean like seriously They Think COD Ghosts Is Next Gen I call it Last week!
2014-08-13,304930,True,IT IS HARD TO LIVE
2016-04-01,346110,True,Umm i dont own this
2014-04-02,51100,True,Best FPS Ever!!!!!
2015-03-24,222880,True,i Reccomend this Game it Is Quite Next Gen When it comes To The Graphcis Kinda Like cod ghosts But better!
2015-03-14,277590,True,♥♥♥♥ing amazing!
2015-01-11,239660,True,better than Cod am i right
2014-05-16,233270,True,Its sexual Enough
2014-03-16,104900,True,Its the Best Game I have ever played!!!!!!11!!1!!1!! GET IT NOW!1!!!1111!!
