posted,item_id,recommend,review
2015-10-28,405170,True,Worth the 2 dollars if you really like Back to the Future.
2015-12-16,298520,True,got it for free and enjoy it alot. bit weird but love it.
2014-01-09,211820,True,"this game is in early access but buy it now because its a great game. it has the trill of an mmo the terrain of terraria and the mechanics to back it up. the game is worth the money,"
2013-06-09,49520,True,"4 hunters, trillions of weapons, one goal.Do you like guns? who am i kidding of corse you do. if you want action on a new scale then buy this game.1 man, one game, $50."
2012-09-07,4000,True,this game is cheap and fun. i reccomend you buy it.
2016-02-12,441600,True,got it for free. cant complain.
2015-09-22,282140,True,I havent played alot of this game but im at the scary parts...its an amazing game in my opinion...it is even better than amnesia...i would describe it as pants messingly good
2015-10-29,218620,True,This is an amazing game that has brought me over 250 hours of enjoyment. I dont get why people are ♥♥♥♥♥♥ about microtransactions. IF YOU DONT LIKE THEM DONT BUY THEM! Buy this game.
2015-12-04,383580,True,I used to hate this game cause it was glitchy and confusing as hell.Although i have not played alot of this game i would say that you should give it a chance now.The developer is kind and i should have told them what i didnt like. But i didnt.Give the game a go if you think it looks interesting. I think you might just find a game you can play for a decent amount of time.
2012-11-04,55230,True,"this game is full of ♥♥♥♥ , boobs and epic tanks so open you wallets and buy this game"
