posted,item_id,recommend,review
2016-03-20,22380,True,like
2016-01-10,391540,True,que jogo ♥♥♥♥
2015-10-10,206500,True,muito bom fodinha e com selo de aprovaçao lendario
2015-09-21,265630,True,bom
2015-07-11,304050,True,WTF MELHOR JOGOS DE TODOS
2015-07-01,333930,True,...
2014-12-17,286080,True,esse mod é muito ♥♥♥♥!!! ele meio uma continuação do portal2.
2014-11-27,262410,True,"esse é um jogo meio,diferente mas mesmo assim é muito ♥♥♥♥"
2014-09-26,304930,True,ótimo jogo meior jogo de zumbi EVER (brinks)
2013-12-21,109400,True,FFF
