posted,item_id,recommend,review
2016-01-30,238910,False,It's like a free online game.
2015-10-29,6900,False,"Its got ♥♥♥♥♥♥ graphics, ♥♥♥♥♥♥ controls; to be expected of an old game... tbh I don't even know why I bought this. J-just don't get it."
2016-02-07,284770,False,horrible graphics. its really easy just a little time consuming.
2016-02-28,221380,True,Loved it as a kid and I still love it.
2016-02-23,265930,True,Its a good game. lots of funny bugs 10/10.
2016-02-23,307230,True,Its nots really that good... But its a good way to waste some time. 6/10.
2016-02-23,17390,True,░░░░░░░░░▄██████████▄▄░░░░░░░░░░░░░░▄█████████████████▄░░░░░░░░░░██▀▀▀▀▀▀▀▀▀▀▀████████░░░░░░░░██░░░░░░░░░░░░░░███████░░░░░░██░░░░░░░░░░░░░░░████████░░░░░█▀░░░░░░░░░░░░░░░▀███████░░░░░█▄▄██▄░░░▀█████▄░░▀██████░░░░░█▀███▄▀░░░▄██▄▄█▀░░░█████▄░░░░█░░▀▀█░░░░░▀▀░░░▀░░░██░░▀▄█░░░█░░░█░░░▄░░░░░░░░░░░░░██░██░░░█░░█▄▄▄▄█▄▀▄░░░░░░░░░▄▄█▄█░░░░█░░█▄▄▄▄▄▄░▀▄░░░░░░░░▄░▀█░░░░░█░█▄████▀██▄▀░░░░░░░█░▀▀░░░░░░░██▀░▄▄▄▄░░░▄▀░░░░▄▀█░░░░░░░░░░░█▄▀░░░░▀█▀█▀░▄▄▀░▄▀░░░░░░░░░░░▀▄░░░░░░░░▄▄▀░░░░█░░░░░░░░░░░░▄██▀▀▀▀▀▀▀░░░░░░░█▄░░░░░░░░▄▄▀░░░▀▄░░░░░░░░░░▄▀░▀▀▄░░░░▄▀▀░░░░░░░█▄░░░░░░▄▀░░░░░░█▄░░█░░░░░░░░░░░░░░░░░░░░░░░░░░▀█▄░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░█▄░░█ █▀▀█ ▀▀█▀▀░░█▀▀█ █▀▀█ █▀▀▄█░█░█ █░░█ ░░█░░░░█▀▀▄ █▄▄█ █░░██░░▀█ █▄▄█ ░░█░░░░█▄▄█ █░░█ █▄▄▀░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
2016-02-07,301910,True,I enjoyed it more than saints row IV.
2015-11-25,105600,True,It's one of my favourite games. And I recomend that you give it a shot if you're interested in buying it.
2014-11-22,9480,True,Approved
