posted,item_id,recommend,review
2016-01-16,298240,True,if you love battlefield you will love battlefield with crap grafics and the maps perfict 10/10 made me kill my family
2016-09-05,391270,True,this is a very good short game 9/11 would ♥♥♥♥ my self again
2016-07-14,1250,True,got L O D S of EMONE whats that spell LODS EMONE proply
2016-04-15,317360,True,this game made me kill my famaliy 9/11
2016-02-27,333930,True,the game crased every time i try to join made me kill my hole family 10/10
2016-02-18,620,True,yaaaaaaaaaaaaaaaaaaaaay splooge gell
2016-01-14,253710,True,its al right for a pay to hunt game
2016-01-10,248570,True,noice p.s half life 3 LINK REMOVED
2014-09-05,51100,True,it a sweet game grate game macanincs and dont forget ot press x do do a tactical raol
2014-02-16,224260,True,it is a very good game i had soooo much fun playing it
