posted,item_id,recommend,review
2016-08-26,730,True,- Shot a guy through the wall- planted a bomb- killed last guy- bomb exploded- went home- played Counter Strike Global Offensive10/10would play again
2016-05-29,319630,True,im not crying
2016-08-05,323910,False,"pc is ready, wallet is not"
2016-08-29,271290,True,titanfall with bettur graphics
2016-08-19,203160,True,"Oh dear god, I killed someone D:neg minute...- kills 1000+ men"
2016-06-04,346110,True,u just need a really good gaming chair to run this game
2016-08-20,298110,True,;-;far cry LOL
2016-04-20,224540,False,ew
2016-04-10,409160,False,"you dont actually play the game, frieken title troll. i hate u"
2016-02-13,322170,True,gud game
