posted,item_id,recommend,review
2015-03-11,346120,True,"Great gameplay, addicting, and microtransactions give you no upper hand!9/10Needs more maps, guns, grenades, and gamemodes. But it really is amazing!"
2014-07-27,304930,True,A screaming black kid punched me to death.11/10.
2016-04-17,250900,True,A great 8-bit singleplayer experience with a wonderful artstyle and depressing storyline.
2015-08-30,388520,True,its k
2015-07-06,243870,False,"Ubisoft, don't try and make an F2P game again..."
2015-06-27,362890,True,An excellent recreation of one of the best PC games ever released.
2014-06-30,4000,True,Wha...? WHERE ARE THE DANK WATERMELONS
2015-06-24,274190,True,GOD SPEED BROFORCE
2016-02-11,441600,True,It's gud.
2015-08-09,333930,False,"It had potential, shame it was ruined by awful developers."
