posted,item_id,recommend,review
2016-06-17,404090,True,i got it for $30get ♥♥♥♥ed everyone else XD
2016-08-13,434250,True,title is a good description of school shootings in america
2016-04-27,234140,True,storms are 2 spooky 5 me :(
2016-04-23,200510,True,fun
2016-03-29,22380,True,its k
2016-02-28,730,True,its ok
2016-02-20,292030,True,gwent is pretty fun
2016-01-05,330830,True,fingergun fight was awesome
2015-12-19,271590,True,GTA online is pretty much loading screen simulator
2015-08-09,218620,False,way too much dlc
