posted,item_id,recommend,review
2016-07-16,333600,True,I want to kill my self
2015-09-11,730,True,♥♥♥♥ I was ment to go to bed 7 hours ago!
2014-11-08,274940,True,This is a masterpiece i recomend it to anyone with a love for survial horror action game Also you will love it if your a fan of left 4 dead
2016-08-13,350080,True,I think I ran into a glitch... I am playing for the wrong side I keep loading in as a American but i want to help the Führer. Please someone help!
2015-12-31,236690,True,If only i could pick up the ball
2014-11-29,330830,True,I love telltale and i love borderlands and the art style combat everything it is a must buy
2015-08-24,218620,True,made me kill my whole family 420/420
2014-09-06,248970,False,This game is simply unfair at times some levels are litterly impossible if you want to score 100 percente do not buy this buy a good game
2015-10-28,214490,True,How do i sex the aliean????A?!?!??!?A?????1??!?!?!??!?!?!?!?@?!?@?#?!@?#??$?!?$?!?$!?
2016-04-03,306460,True,it gave me multiple types of cancer i now have 20 tumors in my head alone
