posted,item_id,recommend,review
2015-02-27,211420,True,"holy ♥♥♥♥ing ♥♥♥♥ this game is dumb, you wanna block? not today, you wanna parry? not today, you wanna win the game? NOT ♥♥♥♥ING TODAY"
2016-04-24,374320,True, What is thy Quest? What is thy Purpose?  To defeateth bosses and progress through thine story?No. To achieve the unimaginable and get your jolly co-operants through fog walls.
2015-03-21,344760,True,"Log into the gameSee some man1 dragging man2Man1: You dont see anythingMan2:Noooooo plz let me goEdit: Its basicly the same as any other game in its genre, with a touch of GoT"
2014-06-09,263440,True,This is a great game 10/10. And yeh kidnapping simulator is a good way to describe it. Kidnapping with dinosaurs :) (Reek) :P
2015-04-18,289130,True,Bought this game.... couple of days later goes on sale for 50% off10/10 Steam will f*ck me over again
2016-03-02,330840,True,SPOILER ALERTI want to cry.
2015-05-04,10090,True,One problem with this game... no achievements on pc version.. WHY?? Anyways just bought it on steam but ive spent many hours playing this game on the 360 and it is just fantastic.1.Fav Cod2.Never gets old.3.Bring Friends.I have no idea what those 3 numbers/rules idk all i can tell you is buy this game if you don`t wanna get sharingand
2014-07-13,304930,True,"Great game, better to play with friends. 10/10"
2014-06-29,49520,True,"Buy it now, amazing game. I bought it on Xbox and PC along with all the DLC for both. Amazing game 11/10Better than the first one, but they are both just amazing and i can`t wait for the new one."
2012-06-08,72850,True,Fav game
