posted,item_id,recommend,review
2015-12-25,251060,True,"-Bots has cheats-Never ending reinforcements for the bots-AI too smart-Russia use stalinium on every tanks-T-72 1 shot Abrams-Japan has more than 1,000 tanks in reserve-Kim too stong-K1 is the best tank in the game-Spetsnaz too op-Too much freedom-SAMs hit every thing-Cobra every where-No putinGG 8/10"
2014-10-25,24240,True,"out standing FPS,very good game8/10(-1 for a civilian who ALWAYS taking a bullet for the police)"
2015-06-26,374301,True,c*ka
2014-10-25,207815,True,M79 to u face
2016-09-18,242860,True,I buy this game 3days ago and i already got a PTSD
2016-01-20,239030,True,10/10'would denied foreigner again'
2014-08-08,263400,True,10/10 very gooddddddddddddd game!
2015-06-22,366660,True,like if you buy this just for soundtrack
2015-11-13,416130,True,GOTY 2015   best yuri simulator out there
2015-09-08,41700,True,I just noscope the monolith.GG best game ever
