posted,item_id,recommend,review
2015-07-23,270550,True,"-Click Steam-Log in to Steam-Wait for Steam to start responding-Steam finally loads-See what games are on sale-See Yet Another Zombie Defense for $1.99-Buy it-Play it-Die-Play-Die-Play-Don't die, make an impenetrable wall until I got sick of staying in a fortress-Buy 6 more copies and tell my friends to play with me-We play-We die-We play-We die-We play-We don't die, we make an impenetrable wall until I got sick of staying in a fortress and press f12 to pretend I lost connection :)-10/10★Yet Another Great Zombie Game★"
2015-05-18,10500,True,"A very fun game, it is a shame that there is no MP Campaign, it would be MAYBE better than Rome II and Attila! :DD"
2014-07-26,228400,True,REALLY-REALLLY-GOOD_GAME!!!!!
2015-08-04,274940,True,"DEPTHBad PointsAre there any Bad Points?There are quite a few actually, they are these:A good game for a good computer, mine isn't too good, so not the best experience.Its a tad too laggyIts very slowThere are alot of hackersGood Points:Are there any Good Points?Yes there are, these are:Graphics are cool, but I had to turn them down cause it became too laggy.If your a hacker, enjoy!Need a good Computer, so if you do, you will love this game, especially as its multiplayer si fun with a few friends!You get to play as a shark, doesn't get much cooler than that!! Was my review good? Yes/No?Please Comment and Judge with THumbs Up/ Thumbs Down :steamhappy:"
2013-12-16,440,True,I REALLY recommend this game it is the best and you will never get tired of it!NEWSFLASH:I just got tired of it xD
2015-03-09,325610,True,"This game is very good, but is highly overated, I do reckomend it, but limit it's playing time."
2014-04-29,231430,True,Best-game-ever-highly-recommended!!
2014-05-31,236390,False,"This game is really bad, i think that anyone that see's the trailer thinks it is good, that y i got it. But it is decieving and is really bad to play! DO NOT GET IT!"
2015-09-30,259800,True,"I love it, nothing like a head getting cut off :)"
2015-07-06,298240,True,"This game is great, at a beta stage so nothing fancy has come out really, but I've loved it and I think YOU will too boys/girls/old-dudes!"
