posted,item_id,recommend,review
2016-03-08,365590,False,"You really shouldn't. I think it's too boring. Imagine Warframe, except developed by Ubisoft, and costs $61.95. Not fun.  But thats my opinion."
2016-02-27,383870,True,A damn fine game. Can be a bit spooky at times.
2016-01-03,8190,True,The hardest enemy in this entire game is the camera...10/10
2015-11-27,245170,True,~How to play Skullgirls~Step 1: PlayStep 2: FapStep 3: Play
2015-10-20,273110,False,Looks like its from 1991
2015-09-03,4000,True,I haven't eaten in 4 days...help me.
2015-08-19,38210,True,I thought this was a platformer...I lost $3 the day I bought this game...and I can never get them back...
2015-06-03,235070,False,Think this games good?Think again.
2015-10-20,363460,True,Get it...but don't keep it
2015-07-06,227940,True,Its like 'real' war. You need to look carefully and act surely with every motion also don't ride bicycles...they are satan spawns
